,cell_cycle_num,Position_n,Cell_ID,len_G1,Strain,Birth frame,Birth vol fl,Div frame,Div vol fl
407,1,Position_5,14,29.0,MMY,65.0,33.68904616713216,,
408,1,Position_5,15,33.0,MMY,60.0,77.03492243489033,,
409,1,Position_5,16,22.0,MMY,74.0,39.11808033884572,,
410,1,Position_5,17,10.0,MMY,72.0,51.02520840447137,,
411,1,Position_5,18,21.0,MMY,76.0,46.00233423917413,,
412,1,Position_5,20,12.0,MMY,76.0,53.62890495117776,,
413,1,Position_5,21,13.0,MMY,72.0,59.61898066706041,,
414,1,Position_5,22,31.0,MMY,77.0,34.96028554610588,,
415,1,Position_5,23,9.0,MMY,81.0,40.25498426624455,,
416,1,Position_5,24,,MMY,88.0,45.93255541805265,,
417,1,Position_5,25,,MMY,92.0,23.968467983614428,,
418,1,Position_5,26,,MMY,100.0,26.89028562943109,,
419,1,Position_5,27,,MMY,101.0,44.13268306219126,,
420,1,Position_5,28,,MMY,95.0,48.34688607651855,,
421,1,Position_5,30,8.0,MMY,97.0,73.20815244258925,,
422,1,Position_5,32,,MMY,96.0,31.894198818261604,,
423,1,Position_5,33,,MMY,107.0,45.06394909251679,,
424,1,Position_5,34,,MMY,102.0,37.153977509584,,
425,1,Position_5,35,,MMY,103.0,40.97606403461913,,
426,1,Position_5,36,,MMY,104.0,46.00878397567893,,
427,1,Position_5,37,,MMY,101.0,28.66428896005092,,
428,1,Position_5,38,,MMY,104.0,53.810901391975,,
429,1,Position_5,40,,MMY,107.0,44.46449312692406,,
430,1,Position_5,41,,MMY,107.0,49.03534048914899,,
431,1,Position_7,1,6.0,BCK2DEL,8.0,82.12463808473208,,
432,1,Position_7,2,,BCK2DEL,,,,
433,1,Position_7,3,,BCK2DEL,,,,
434,1,Position_7,4,,BCK2DEL,,,,
435,1,Position_7,5,,BCK2DEL,,,,
436,1,Position_7,6,22.0,BCK2DEL,13.0,52.14231280820965,,
437,1,Position_7,7,11.0,BCK2DEL,19.0,64.08257093302593,,
438,1,Position_7,8,7.0,BCK2DEL,28.0,81.15981864687643,,
439,1,Position_7,9,11.0,BCK2DEL,32.0,51.46041515857198,,
440,1,Position_7,10,15.0,BCK2DEL,34.0,64.99247515870982,,
441,1,Position_7,12,19.0,BCK2DEL,33.0,45.25436177275098,,
442,1,Position_7,13,13.0,BCK2DEL,41.0,48.83050041659625,,
443,1,Position_7,14,18.0,BCK2DEL,50.0,55.795852123133,,
444,1,Position_7,15,5.0,BCK2DEL,49.0,58.031648594481126,,
445,1,Position_7,16,14.0,BCK2DEL,53.0,58.334246510419405,,
446,1,Position_7,17,,BCK2DEL,55.0,48.91211271670249,,
447,1,Position_7,18,15.0,BCK2DEL,57.0,61.474131432774456,,
448,1,Position_7,19,10.0,BCK2DEL,56.0,62.02505085132512,,
449,1,Position_7,20,8.0,BCK2DEL,57.0,46.10780543143567,,
450,1,Position_7,21,21.0,BCK2DEL,64.0,55.743965005297895,,
451,1,Position_7,22,12.0,BCK2DEL,60.0,51.45058594582751,,
452,1,Position_7,23,14.0,BCK2DEL,68.0,66.73574862203795,,
453,1,Position_7,24,,BCK2DEL,68.0,53.32308762178359,,
454,1,Position_7,25,,BCK2DEL,72.0,34.71158389872331,,
455,1,Position_7,26,15.0,BCK2DEL,70.0,45.11567850426569,,
456,1,Position_7,27,16.0,BCK2DEL,69.0,39.1570922030239,,
457,1,Position_7,28,17.0,BCK2DEL,72.0,53.954069088705545,,
458,1,Position_7,29,17.0,BCK2DEL,72.0,66.92629426797492,,
459,1,Position_7,30,7.0,BCK2DEL,69.0,53.25748695042063,,
460,1,Position_7,32,10.0,BCK2DEL,78.0,59.58136339410889,,
461,1,Position_7,33,,BCK2DEL,77.0,51.104563409755535,,
462,1,Position_7,34,7.0,BCK2DEL,76.0,50.27093098368249,,
463,1,Position_7,35,,BCK2DEL,81.0,70.56977208864485,,
464,1,Position_7,37,,BCK2DEL,79.0,30.50519366419485,,
465,1,Position_7,38,,BCK2DEL,87.0,43.41683727230509,,
466,1,Position_7,39,,BCK2DEL,87.0,60.0448761289584,,
467,1,Position_7,40,,BCK2DEL,86.0,55.29564087938576,,
468,1,Position_7,41,,BCK2DEL,77.0,21.71719309807809,,
469,1,Position_7,51,,BCK2DEL,89.0,58.32441073942186,,
470,1,Position_8,1,12.0,BCK2DEL,13.0,65.91204592647576,,
471,1,Position_8,2,8.0,BCK2DEL,10.0,68.77531646815505,,
472,1,Position_8,3,,BCK2DEL,,,,
473,1,Position_8,4,,BCK2DEL,,,,
474,1,Position_8,5,,BCK2DEL,,,,
475,1,Position_8,6,,BCK2DEL,,,,
476,1,Position_8,7,,BCK2DEL,,,,
477,1,Position_8,8,,BCK2DEL,2.0,54.11688821784673,,
478,1,Position_8,9,13.0,BCK2DEL,21.0,51.96558687956371,,
479,1,Position_8,10,14.0,BCK2DEL,24.0,61.35951302972137,,
480,1,Position_8,11,17.0,BCK2DEL,22.0,48.14775420103332,,
481,1,Position_8,12,16.0,BCK2DEL,29.0,63.06865195872917,,
482,1,Position_8,13,19.0,BCK2DEL,38.0,52.70747834153197,,
483,1,Position_8,14,5.0,BCK2DEL,34.0,52.57766172376225,,
484,1,Position_8,15,13.0,BCK2DEL,42.0,54.3337052414269,,
485,1,Position_8,16,5.0,BCK2DEL,43.0,52.12721627577152,,
486,1,Position_8,17,8.0,BCK2DEL,46.0,51.57798462565757,,
487,1,Position_8,18,12.0,BCK2DEL,45.0,49.66514426839783,,
488,1,Position_8,19,12.0,BCK2DEL,49.0,49.94279657271488,,
489,1,Position_8,20,12.0,BCK2DEL,53.0,47.86301632723024,,
490,1,Position_8,21,10.0,BCK2DEL,57.0,50.73949143868178,,
491,1,Position_8,22,21.0,BCK2DEL,56.0,47.45378788123653,,
492,1,Position_8,23,12.0,BCK2DEL,56.0,38.662280774099806,,
493,1,Position_8,24,15.0,BCK2DEL,56.0,49.68473076805513,,
494,1,Position_8,25,7.0,BCK2DEL,59.0,62.84197232285375,,
495,1,Position_8,26,14.0,BCK2DEL,63.0,60.20492270398486,,
496,1,Position_8,27,10.0,BCK2DEL,61.0,40.65798858443651,,
497,1,Position_8,28,,BCK2DEL,65.0,46.37460699638565,,
498,1,Position_8,30,,BCK2DEL,68.0,56.19487662437879,,
499,1,Position_8,32,8.0,BCK2DEL,66.0,41.36257705635426,,
500,1,Position_8,33,,BCK2DEL,70.0,41.35597709957772,,
501,1,Position_8,34,,BCK2DEL,71.0,40.4760621718866,,
502,1,Position_8,35,,BCK2DEL,65.0,39.214927668124936,,
503,1,Position_8,37,,BCK2DEL,77.0,44.22909512819936,,
504,1,Position_8,38,,BCK2DEL,73.0,50.68301307845881,,
505,1,Position_8,40,,BCK2DEL,77.0,39.97588389391874,,
506,2,Position_1,1,7.0,MMY,,,55.0,67.23612347967678
507,2,Position_1,2,3.0,MMY,,,20.0,85.51097847674208
508,2,Position_1,3,4.0,MMY,,,8.0,101.52789854734468
509,2,Position_1,4,6.0,MMY,,,33.0,87.45998861381867
510,2,Position_1,5,3.0,MMY,,,45.0,78.96550413086015
511,2,Position_1,6,7.0,MMY,,,54.0,71.23515429964472
512,2,Position_1,7,8.0,MMY,,,77.0,67.17124855800769
513,2,Position_1,8,6.0,MMY,,,72.0,76.2546850816873
514,2,Position_1,9,,MMY,,,104.0,86.02118014191355
515,2,Position_1,10,12.0,MMY,,,84.0,57.67895908452592
516,2,Position_1,11,,MMY,,,101.0,83.73946088248599
517,2,Position_1,12,3.0,MMY,,,91.0,69.59297589895975
518,2,Position_1,13,10.0,MMY,,,91.0,63.21399613521727
519,2,Position_1,14,,MMY,,,101.0,60.440502754369575
520,2,Position_1,15,,MMY,,,,
521,2,Position_1,16,,MMY,,,,
522,2,Position_1,17,,MMY,,,,
523,2,Position_1,18,,MMY,,,,
524,2,Position_1,19,,MMY,,,,
525,2,Position_1,20,,MMY,,,,
526,2,Position_1,21,,MMY,,,,
527,2,Position_1,22,,MMY,,,,
528,2,Position_1,23,,MMY,,,,
529,2,Position_1,24,,MMY,,,,
530,2,Position_1,25,,MMY,,,,
531,2,Position_1,26,,MMY,,,,
532,2,Position_1,27,,MMY,,,,
533,2,Position_1,29,,MMY,,,,
534,2,Position_1,30,,MMY,,,,
535,2,Position_1,31,,MMY,,,,
536,2,Position_1,32,,MMY,,,,
537,2,Position_1,34,,MMY,,,,
538,2,Position_1,36,,MMY,,,,
539,2,Position_12,1,,CCR4DEL,,,,
540,2,Position_12,2,7.0,CCR4DEL,,,12.0,221.9647812361624
541,2,Position_12,3,8.0,CCR4DEL,,,8.0,482.5264983039327
542,2,Position_12,4,,CCR4DEL,,,,
543,2,Position_12,5,,CCR4DEL,,,,
544,2,Position_12,6,2.0,CCR4DEL,,,116.0,231.08433868274903
545,2,Position_12,7,,CCR4DEL,,,,
546,2,Position_12,8,,CCR4DEL,,,,
547,2,Position_12,10,,CCR4DEL,,,,
548,2,Position_13,1,,CCR4DEL,,,,
549,2,Position_13,2,3.0,CCR4DEL,,,43.0,126.74706518045406
550,2,Position_13,6,2.0,CCR4DEL,,,21.0,132.2748015845427
551,2,Position_13,7,5.0,CCR4DEL,,,55.0,108.6227803861292
552,2,Position_13,8,4.0,CCR4DEL,,,17.0,150.3845614420439
553,2,Position_13,9,,CCR4DEL,,,,
554,2,Position_13,10,3.0,CCR4DEL,,,19.0,94.64607063044954
555,2,Position_13,11,,CCR4DEL,,,,
556,2,Position_13,12,3.0,CCR4DEL,,,2.0,156.61440978303065
557,2,Position_13,13,8.0,CCR4DEL,,,5.0,234.8520617503413
558,2,Position_13,14,19.0,CCR4DEL,,,60.0,83.48244204305142
559,2,Position_13,15,17.0,CCR4DEL,,,71.0,126.75113409568269
560,2,Position_13,16,,CCR4DEL,,,,
561,2,Position_13,18,4.0,CCR4DEL,,,77.0,102.82778302855326
562,2,Position_13,19,2.0,CCR4DEL,,,88.0,108.7291519298314
563,2,Position_13,21,,CCR4DEL,,,,
564,2,Position_13,22,,CCR4DEL,,,,
565,2,Position_13,23,,CCR4DEL,,,,
566,2,Position_13,24,,CCR4DEL,,,,
567,2,Position_13,25,,CCR4DEL,,,,
568,2,Position_13,26,,CCR4DEL,,,,
569,2,Position_13,27,,CCR4DEL,,,,
570,2,Position_13,28,,CCR4DEL,,,,
571,2,Position_13,29,,CCR4DEL,,,,
572,2,Position_13,30,,CCR4DEL,,,,
573,2,Position_13,31,,CCR4DEL,,,,
574,2,Position_13,32,,CCR4DEL,,,,
575,2,Position_13,33,,CCR4DEL,,,,
576,2,Position_13,36,,CCR4DEL,,,,
577,2,Position_13,38,,CCR4DEL,,,,
578,2,Position_13,42,,CCR4DEL,,,,
579,2,Position_14,1,,CCR4DEL,,,28.0,831.6762608165316
580,2,Position_14,2,,CCR4DEL,,,43.0,234.37189984060976
581,2,Position_14,3,,CCR4DEL,,,,
582,2,Position_14,4,,CCR4DEL,,,,
583,2,Position_15,1,8.0,CCR4DEL,,,45.0,107.7067805005104
584,2,Position_15,2,10.0,CCR4DEL,,,5.0,146.48599490183454
585,2,Position_15,3,16.0,CCR4DEL,,,23.0,132.10014905779968
586,2,Position_15,4,2.0,CCR4DEL,,,96.0,186.52355156479936
587,2,Position_15,5,11.0,CCR4DEL,,,13.0,165.2140992400342
588,2,Position_15,6,8.0,CCR4DEL,,,69.0,184.519243160826
589,2,Position_15,7,6.0,CCR4DEL,,,74.0,80.37100589059753
590,2,Position_15,8,,CCR4DEL,,,,
591,2,Position_15,9,7.0,CCR4DEL,,,89.0,128.79191354782012
592,2,Position_15,10,5.0,CCR4DEL,,,103.0,149.11402355072482
593,2,Position_15,11,4.0,CCR4DEL,,,108.0,111.96319400735248
594,2,Position_15,12,,CCR4DEL,,,,
595,2,Position_15,13,,CCR4DEL,,,,
596,2,Position_15,14,,CCR4DEL,,,,
597,2,Position_15,15,,CCR4DEL,,,,
598,2,Position_15,16,,CCR4DEL,,,119.0,116.61255528163598
599,2,Position_15,17,,CCR4DEL,,,,
600,2,Position_15,18,,CCR4DEL,,,,
601,2,Position_15,19,,CCR4DEL,,,,
602,2,Position_15,20,,CCR4DEL,,,,
603,2,Position_15,21,,CCR4DEL,,,,
604,2,Position_15,22,,CCR4DEL,,,,
605,2,Position_15,23,,CCR4DEL,,,,
606,2,Position_15,24,,CCR4DEL,,,,
607,2,Position_15,27,,CCR4DEL,,,,
608,2,Position_15,29,,CCR4DEL,,,,
609,2,Position_15,30,,CCR4DEL,,,,
610,2,Position_15,32,,CCR4DEL,,,,
611,2,Position_15,34,,CCR4DEL,,,,
612,2,Position_16,1,4.0,WHI5DEL,,,39.0,53.57124205665342
613,2,Position_16,2,7.0,WHI5DEL,,,3.0,88.75191092498206
614,2,Position_16,3,10.0,WHI5DEL,,,11.0,48.70928677978971
615,2,Position_16,4,8.0,WHI5DEL,,,49.0,40.89984393090868
616,2,Position_16,5,,WHI5DEL,,,86.0,71.52979926023941
617,2,Position_16,6,10.0,WHI5DEL,,,82.0,39.4180434680889
618,2,Position_16,7,6.0,WHI5DEL,,,86.0,42.002334850524775
619,2,Position_16,8,17.0,WHI5DEL,,,92.0,35.67738066653573
620,2,Position_16,9,,WHI5DEL,,,,
621,2,Position_16,10,,WHI5DEL,,,,
622,2,Position_16,11,,WHI5DEL,,,,
623,2,Position_16,12,,WHI5DEL,,,,
624,2,Position_16,13,,WHI5DEL,,,,
625,2,Position_16,14,,WHI5DEL,,,,
626,2,Position_16,15,,WHI5DEL,,,,
627,2,Position_16,16,,WHI5DEL,,,,
628,2,Position_16,19,,WHI5DEL,,,,
629,2,Position_17,1,8.0,WHI5DEL,,,32.0,63.22073847351571
630,2,Position_17,2,6.0,WHI5DEL,,,10.0,65.48104612381285
631,2,Position_17,3,2.0,WHI5DEL,,,8.0,91.91835332169416
632,2,Position_17,4,1.0,WHI5DEL,,,39.0,59.95906426833794
633,2,Position_17,5,6.0,WHI5DEL,,,6.0,69.7335656394933
634,2,Position_17,6,3.0,WHI5DEL,,,32.0,55.55445984634602
635,2,Position_17,7,8.0,WHI5DEL,,,35.0,40.38522228376268
636,2,Position_17,8,7.0,WHI5DEL,,,7.0,70.4979541938099
637,2,Position_17,9,4.0,WHI5DEL,,,56.0,75.85401491000157
638,2,Position_17,10,,WHI5DEL,,,59.0,38.715783405167016
639,2,Position_17,11,5.0,WHI5DEL,,,51.0,55.993484076973466
640,2,Position_17,12,,WHI5DEL,,,59.0,45.13892258196677
641,2,Position_17,13,,WHI5DEL,,,61.0,74.75955887491442
642,2,Position_17,14,,WHI5DEL,,,61.0,64.22270502629613
643,2,Position_17,15,4.0,WHI5DEL,,,59.0,55.912186389204784
644,2,Position_17,16,,WHI5DEL,,,,
645,2,Position_17,17,,WHI5DEL,,,,
646,2,Position_17,18,,WHI5DEL,,,,
647,2,Position_17,19,,WHI5DEL,,,,
648,2,Position_17,20,,WHI5DEL,,,,
649,2,Position_17,21,,WHI5DEL,,,,
650,2,Position_17,22,,WHI5DEL,,,,
651,2,Position_17,23,,WHI5DEL,,,,
652,2,Position_17,24,,WHI5DEL,,,,
653,2,Position_17,25,,WHI5DEL,,,,
654,2,Position_17,26,,WHI5DEL,,,,
655,2,Position_17,27,,WHI5DEL,,,,
656,2,Position_17,28,,WHI5DEL,,,,
657,2,Position_17,29,,WHI5DEL,,,,
658,2,Position_17,30,,WHI5DEL,,,,
659,2,Position_17,31,,WHI5DEL,,,,
660,2,Position_18,1,9.0,WHI5DEL,,,2.0,212.681572191132
661,2,Position_18,2,15.0,WHI5DEL,,,7.0,108.46193120623398
662,2,Position_18,3,6.0,WHI5DEL,,,40.0,65.15161736399921
663,2,Position_18,4,34.0,WHI5DEL,,,59.0,46.89520130950994
664,2,Position_18,5,,WHI5DEL,,,,
665,2,Position_18,6,,WHI5DEL,,,131.0,45.68753910802796
666,2,Position_18,7,10.0,WHI5DEL,,,72.0,60.23217269576922
667,2,Position_18,8,13.0,WHI5DEL,,,74.0,42.9565849557929
668,2,Position_18,9,2.0,WHI5DEL,,,108.0,58.81347421402568
669,2,Position_18,10,6.0,WHI5DEL,,,106.0,52.07846460667648
670,2,Position_18,11,6.0,WHI5DEL,,,110.0,58.52796992876929
671,2,Position_18,12,5.0,WHI5DEL,,,112.0,41.85856998425377
672,2,Position_18,13,,WHI5DEL,,,131.0,39.82491661043303
673,2,Position_18,14,,WHI5DEL,,,128.0,47.50877026427384
674,2,Position_18,15,,WHI5DEL,,,136.0,55.95260813173919
675,2,Position_18,16,,WHI5DEL,,,,
676,2,Position_18,17,,WHI5DEL,,,,
677,2,Position_18,18,,WHI5DEL,,,136.0,39.886528442504165
678,2,Position_18,19,,WHI5DEL,,,,
679,2,Position_18,20,,WHI5DEL,,,,
680,2,Position_18,21,,WHI5DEL,,,,
681,2,Position_18,22,,WHI5DEL,,,,
682,2,Position_18,23,,WHI5DEL,,,,
683,2,Position_18,24,,WHI5DEL,,,,
684,2,Position_18,25,,WHI5DEL,,,,
685,2,Position_18,27,,WHI5DEL,,,,
686,2,Position_18,28,,WHI5DEL,,,,
687,2,Position_18,29,,WHI5DEL,,,,
688,2,Position_18,31,,WHI5DEL,,,,
689,2,Position_18,36,,WHI5DEL,,,,
690,2,Position_18,38,,WHI5DEL,,,,
691,2,Position_18,40,,WHI5DEL,,,,
692,2,Position_2,1,7.0,MMY,,,12.0,61.764991037433134
693,2,Position_2,2,5.0,MMY,,,21.0,52.54679546834584
694,2,Position_2,3,4.0,MMY,,,6.0,72.13498394671755
695,2,Position_2,4,,MMY,,,,
696,2,Position_2,5,4.0,MMY,,,46.0,55.88634445790375
697,2,Position_2,6,2.0,MMY,,,4.0,72.37034565529439
698,2,Position_2,7,8.0,MMY,,,42.0,57.301953554450975
699,2,Position_2,8,9.0,MMY,,,33.0,64.90964689559328
700,2,Position_2,9,1.0,MMY,,,25.0,93.30924484523132
701,2,Position_2,10,8.0,MMY,,,28.0,57.28158939399476
702,2,Position_2,11,7.0,MMY,,,14.0,78.39050692147288
703,2,Position_2,12,6.0,MMY,,,22.0,68.02618274052661
704,2,Position_2,13,,MMY,,,,
705,2,Position_2,14,,MMY,,,,
706,2,Position_2,15,,MMY,,,,
707,2,Position_2,16,,MMY,,,53.0,65.87342371448219
708,2,Position_2,17,,MMY,,,,
709,2,Position_2,18,,MMY,,,,
710,2,Position_2,19,,MMY,,,,
711,2,Position_2,20,,MMY,,,,
712,2,Position_2,21,,MMY,,,,
713,2,Position_2,22,,MMY,,,,
714,2,Position_2,24,,MMY,,,,
715,2,Position_2,25,,MMY,,,,
716,2,Position_2,26,,MMY,,,,
717,2,Position_2,27,,MMY,,,,
718,2,Position_2,28,,MMY,,,,
719,2,Position_2,29,,MMY,,,,
720,2,Position_2,30,,MMY,,,,
721,2,Position_24,1,7.0,WHI5_BCK2_DD,,,33.0,59.44123390879003
722,2,Position_24,2,7.0,WHI5_BCK2_DD,,,2.0,63.19505278770689
723,2,Position_24,3,4.0,WHI5_BCK2_DD,,,26.0,84.89723278511116
724,2,Position_24,4,6.0,WHI5_BCK2_DD,,,20.0,95.51395300287987
725,2,Position_24,5,9.0,WHI5_BCK2_DD,,,44.0,71.32516771612482
726,2,Position_24,6,3.0,WHI5_BCK2_DD,,,68.0,79.1423951712493
727,2,Position_24,7,7.0,WHI5_BCK2_DD,,,55.0,61.88968855348336
728,2,Position_24,8,8.0,WHI5_BCK2_DD,,,69.0,66.22070854518019
729,2,Position_24,9,6.0,WHI5_BCK2_DD,,,75.0,71.85684922069615
730,2,Position_24,10,7.0,WHI5_BCK2_DD,,,63.0,64.46279513245595
731,2,Position_24,11,4.0,WHI5_BCK2_DD,,,75.0,95.95149849997284
732,2,Position_24,12,,WHI5_BCK2_DD,,,82.0,47.35321307211101
733,2,Position_24,13,,WHI5_BCK2_DD,,,,
734,2,Position_24,14,,WHI5_BCK2_DD,,,,
735,2,Position_24,15,,WHI5_BCK2_DD,,,,
736,2,Position_24,16,,WHI5_BCK2_DD,,,,
737,2,Position_24,17,,WHI5_BCK2_DD,,,,
738,2,Position_24,18,,WHI5_BCK2_DD,,,,
739,2,Position_24,19,,WHI5_BCK2_DD,,,,
740,2,Position_24,20,,WHI5_BCK2_DD,,,,
741,2,Position_24,21,,WHI5_BCK2_DD,,,,
742,2,Position_24,22,,WHI5_BCK2_DD,,,,
743,2,Position_24,23,,WHI5_BCK2_DD,,,,
744,2,Position_24,24,,WHI5_BCK2_DD,,,,
745,2,Position_24,25,,WHI5_BCK2_DD,,,,
746,2,Position_24,27,,WHI5_BCK2_DD,,,,
747,2,Position_25,3,5.0,WHI5_BCK2_DD,,,20.0,70.07389382248932
748,2,Position_25,4,7.0,WHI5_BCK2_DD,,,26.0,64.92470498519623
749,2,Position_25,5,5.0,WHI5_BCK2_DD,,,2.0,115.57569595575524
750,2,Position_25,6,2.0,WHI5_BCK2_DD,,,20.0,89.52671420371288
751,2,Position_25,7,7.0,WHI5_BCK2_DD,,,24.0,55.52483598848959
752,2,Position_25,8,4.0,WHI5_BCK2_DD,,,39.0,76.96874186695213
753,2,Position_25,9,7.0,WHI5_BCK2_DD,,,8.0,75.47842778300323
754,2,Position_25,10,9.0,WHI5_BCK2_DD,,,6.0,72.67088689197378
755,2,Position_25,11,2.0,WHI5_BCK2_DD,,,4.0,110.85914301436816
756,2,Position_25,12,8.0,WHI5_BCK2_DD,,,38.0,53.52041580987653
757,2,Position_25,13,5.0,WHI5_BCK2_DD,,,12.0,65.6262150921663
758,2,Position_25,14,5.0,WHI5_BCK2_DD,,,42.0,71.65284617887777
759,2,Position_25,15,3.0,WHI5_BCK2_DD,,,39.0,67.36578777004726
760,2,Position_25,16,,WHI5_BCK2_DD,,,,
761,2,Position_25,17,,WHI5_BCK2_DD,,,43.0,53.61159492967613
762,2,Position_25,18,,WHI5_BCK2_DD,,,47.0,75.65703735146502
763,2,Position_25,19,,WHI5_BCK2_DD,,,,
764,2,Position_25,20,,WHI5_BCK2_DD,,,,
765,2,Position_25,21,,WHI5_BCK2_DD,,,,
766,2,Position_25,22,,WHI5_BCK2_DD,,,,
767,2,Position_25,23,,WHI5_BCK2_DD,,,,
768,2,Position_25,24,,WHI5_BCK2_DD,,,,
769,2,Position_25,25,,WHI5_BCK2_DD,,,,
770,2,Position_25,26,,WHI5_BCK2_DD,,,,
771,2,Position_25,27,,WHI5_BCK2_DD,,,,
772,2,Position_25,28,,WHI5_BCK2_DD,,,,
773,2,Position_25,29,,WHI5_BCK2_DD,,,,
774,2,Position_25,30,,WHI5_BCK2_DD,,,,
775,2,Position_25,31,,WHI5_BCK2_DD,,,,
776,2,Position_25,32,,WHI5_BCK2_DD,,,,
777,2,Position_25,34,,WHI5_BCK2_DD,,,,
778,2,Position_28,1,36.0,WHI5_CCR4_DD,,,101.0,149.49054789644867
779,2,Position_28,2,6.0,WHI5_CCR4_DD,,,59.0,163.0693820438676
780,2,Position_28,3,9.0,WHI5_CCR4_DD,,,30.0,136.9569543236398
781,2,Position_28,4,6.0,WHI5_CCR4_DD,,,7.0,167.45363072214585
782,2,Position_28,5,,WHI5_CCR4_DD,,,,
783,2,Position_28,6,,WHI5_CCR4_DD,,,,
784,2,Position_28,7,3.0,WHI5_CCR4_DD,,,109.0,155.62912626797015
785,2,Position_28,8,5.0,WHI5_CCR4_DD,,,96.0,106.13583146671678
786,2,Position_28,9,,WHI5_CCR4_DD,,,,
787,2,Position_28,10,4.0,WHI5_CCR4_DD,,,130.0,152.0286257498764
788,2,Position_28,11,,WHI5_CCR4_DD,,,,
789,2,Position_28,12,6.0,WHI5_CCR4_DD,,,150.0,175.8419399848517
790,2,Position_28,13,,WHI5_CCR4_DD,,,,
791,2,Position_28,15,5.0,WHI5_CCR4_DD,,,151.0,92.00609976266234
792,2,Position_28,16,,WHI5_CCR4_DD,,,,
793,2,Position_28,17,3.0,WHI5_CCR4_DD,,,155.0,96.38366900783964
794,2,Position_28,18,,WHI5_CCR4_DD,,,,
795,2,Position_28,19,,WHI5_CCR4_DD,,,,
796,2,Position_28,20,,WHI5_CCR4_DD,,,,
797,2,Position_28,21,,WHI5_CCR4_DD,,,,
798,2,Position_28,22,,WHI5_CCR4_DD,,,,
799,2,Position_28,23,,WHI5_CCR4_DD,,,,
800,2,Position_28,24,,WHI5_CCR4_DD,,,,
801,2,Position_28,25,,WHI5_CCR4_DD,,,,
802,2,Position_28,26,,WHI5_CCR4_DD,,,,
803,2,Position_28,27,,WHI5_CCR4_DD,,,,
804,2,Position_28,30,,WHI5_CCR4_DD,,,,
805,2,Position_28,32,,WHI5_CCR4_DD,,,,
806,2,Position_29,1,6.0,WHI5_CCR4_DD,,,54.0,136.8116095355559
807,2,Position_29,2,2.0,WHI5_CCR4_DD,,,3.0,157.283693007751
808,2,Position_29,3,4.0,WHI5_CCR4_DD,,,26.0,188.2232049843241
809,2,Position_29,4,,WHI5_CCR4_DD,,,,
810,2,Position_29,5,10.0,WHI5_CCR4_DD,,,75.0,136.07223746407942
811,2,Position_29,6,,WHI5_CCR4_DD,,,,
812,2,Position_29,7,4.0,WHI5_CCR4_DD,,,118.0,144.18150748537633
813,2,Position_29,8,4.0,WHI5_CCR4_DD,,,103.0,103.02397469017303
814,2,Position_29,9,3.0,WHI5_CCR4_DD,,,134.0,185.6747215697357
815,2,Position_29,10,5.0,WHI5_CCR4_DD,,,117.0,124.2305527395136
816,2,Position_29,11,,WHI5_CCR4_DD,,,,
817,2,Position_29,12,6.0,WHI5_CCR4_DD,,,119.0,86.68672916825899
818,2,Position_29,13,,WHI5_CCR4_DD,,,,
819,2,Position_29,14,,WHI5_CCR4_DD,,,,
820,2,Position_29,15,,WHI5_CCR4_DD,,,,
821,2,Position_29,16,5.0,WHI5_CCR4_DD,,,137.0,124.7987005275418
822,2,Position_29,17,,WHI5_CCR4_DD,,,,
823,2,Position_29,18,,WHI5_CCR4_DD,,,,
824,2,Position_29,19,,WHI5_CCR4_DD,,,,
825,2,Position_29,20,,WHI5_CCR4_DD,,,,
826,2,Position_29,21,,WHI5_CCR4_DD,,,,
827,2,Position_29,23,,WHI5_CCR4_DD,,,,
828,2,Position_29,24,,WHI5_CCR4_DD,,,,
829,2,Position_29,25,,WHI5_CCR4_DD,,,,
830,2,Position_29,26,,WHI5_CCR4_DD,,,,
831,2,Position_29,28,,WHI5_CCR4_DD,,,,
832,2,Position_3,1,4.0,MMY,,,63.0,72.1400213815872
833,2,Position_3,2,6.0,MMY,,,25.0,69.26314006935242
834,2,Position_3,3,1.0,MMY,,,38.0,78.84275380889677
835,2,Position_3,4,3.0,MMY,,,16.0,65.96646780380455
836,2,Position_3,5,4.0,MMY,,,55.0,57.66580186037649
837,2,Position_3,6,5.0,MMY,,,74.0,87.17632387799614
838,2,Position_3,7,5.0,MMY,,,100.0,64.54410804235027
839,2,Position_3,8,5.0,MMY,,,82.0,60.02831754408422
840,2,Position_3,9,8.0,MMY,,,106.0,61.83161774776079
841,2,Position_3,10,5.0,MMY,,,98.0,72.66828796009432
842,2,Position_3,11,7.0,MMY,,,99.0,48.057807370852096
843,2,Position_3,12,,MMY,,,110.0,55.16412965559089
844,2,Position_3,13,5.0,MMY,,,110.0,60.18383987749166
845,2,Position_3,14,,MMY,,,105.0,53.298065534034485
846,2,Position_3,15,,MMY,,,,
847,2,Position_3,16,,MMY,,,,
848,2,Position_3,17,,MMY,,,,
849,2,Position_3,18,,MMY,,,,
850,2,Position_3,19,,MMY,,,,
851,2,Position_3,20,,MMY,,,,
852,2,Position_3,21,,MMY,,,,
853,2,Position_3,22,,MMY,,,,
854,2,Position_3,23,,MMY,,,,
855,2,Position_3,24,,MMY,,,,
856,2,Position_3,25,,MMY,,,,
857,2,Position_3,26,,MMY,,,,
858,2,Position_3,27,,MMY,,,,
859,2,Position_3,28,,MMY,,,,
