selection_subset,position,Cell_ID,cell_cycle_stage,generation_num,frame_i,mCitrine_corrected_amount,mCitrine_corrected_amount_rel,file,relationship,relative_ID,phase_length,phase_begin,gui_mCitrine_amount_autoBkgr,frames_in_phase,centered_frames_in_phase,Combined signal,Bud signal,min_centered_frames,max_centered_frames,centered_time_in_minutes,Generation,contributing_ccs_at_time
0,Position_8,2,G1,6.0,131,346830.0,348738.0,MIA_KC_htb1_mCitrine_labeled,mother,13.0,15.0,125.0,346830.0,7.0,-9.0,346830.0,0.0,-15.0,28.0,-27.0,2+ ($n_2$=89),43
0,Position_8,3,S,3.0,131,290464.0,238347.0,MIA_KC_htb1_mCitrine_labeled,mother,14.0,33.0,113.0,290464.0,19.0,19.0,528811.0,238347.0,-9.0,34.0,57.0,2+ ($n_2$=89),86
0,Position_8,5,S,2.0,131,350748.0,297674.0,MIA_KC_htb1_mCitrine_labeled,mother,12.0,28.0,104.0,350748.0,28.0,28.0,648422.0,297674.0,-5.0,29.0,84.0,2+ ($n_2$=89),39
0,Position_8,6,S,1.0,131,508172.00000000006,23262.0,MIA_KC_htb1_mCitrine_labeled,mother,17.0,100.0,118.0,508172.00000000006,14.0,14.0,531434.0,23262.0,-52.0,101.0,42.0,1st ($n_1$=48),48
0,Position_8,9,S,1.0,131,431003.0,7300.0,MIA_KC_htb1_mCitrine_labeled,mother,16.0,45.0,118.0,431003.0,14.0,14.0,438303.0,7300.0,-19.0,46.0,42.0,1st ($n_1$=48),48
0,Position_8,10,G1,1.0,131,270627.0,290464.0,MIA_KC_htb1_mCitrine_labeled,mother,3.0,42.0,103.0,270627.0,29.0,-14.0,270627.0,0.0,-42.0,94.0,-42.0,1st ($n_1$=48),36
0,Position_8,13,G1,1.0,131,348738.0,346830.0,MIA_KC_htb1_mCitrine_labeled,mother,2.0,27.0,125.0,348738.0,7.0,-21.0,348738.0,0.0,-27.0,30.0,-63.0,1st ($n_1$=48),21
0,Position_8,1,S,5.0,132,318130.0,297112.0,MIA_KC_htb1_mCitrine_labeled,mother,15.0,23.0,113.0,318130.0,20.0,20.0,615242.0,297112.0,-7.0,24.0,60.0,2+ ($n_2$=89),85
0,Position_8,2,G1,6.0,132,357479.0,334975.0,MIA_KC_htb1_mCitrine_labeled,mother,13.0,15.0,125.0,357479.0,8.0,-8.0,357479.0,0.0,-15.0,28.0,-24.0,2+ ($n_2$=89),51
0,Position_8,3,S,3.0,132,262321.0,260685.0,MIA_KC_htb1_mCitrine_labeled,mother,14.0,33.0,113.0,262321.0,20.0,20.0,523006.0,260685.0,-9.0,34.0,60.0,2+ ($n_2$=89),85
0,Position_8,5,S,2.0,132,340269.0,299775.0,MIA_KC_htb1_mCitrine_labeled,mother,12.0,28.0,104.0,340269.0,29.0,29.0,640044.0,299775.0,-5.0,29.0,87.0,2+ ($n_2$=89),33
0,Position_8,6,S,1.0,132,513544.0,26545.0,MIA_KC_htb1_mCitrine_labeled,mother,17.0,100.0,118.0,513544.0,15.0,15.0,540089.0,26545.0,-52.0,101.0,45.0,1st ($n_1$=48),48
0,Position_8,9,S,1.0,132,437355.0,7753.999999999999,MIA_KC_htb1_mCitrine_labeled,mother,16.0,45.0,118.0,437355.0,15.0,15.0,445109.0,7753.999999999999,-19.0,46.0,45.0,1st ($n_1$=48),48
0,Position_8,10,G1,1.0,132,267286.0,262321.0,MIA_KC_htb1_mCitrine_labeled,mother,3.0,42.0,103.0,267286.0,30.0,-13.0,267286.0,0.0,-42.0,94.0,-39.0,1st ($n_1$=48),40
0,Position_8,13,G1,1.0,132,334975.0,357479.0,MIA_KC_htb1_mCitrine_labeled,mother,2.0,27.0,125.0,334975.0,8.0,-20.0,334975.0,0.0,-27.0,30.0,-60.0,1st ($n_1$=48),22
0,Position_8,1,S,5.0,133,325536.0,311006.0,MIA_KC_htb1_mCitrine_labeled,mother,15.0,23.0,113.0,325536.0,21.0,21.0,636542.0,311006.0,-7.0,24.0,63.0,2+ ($n_2$=89),84
0,Position_8,2,G1,6.0,133,349117.0,327880.0,MIA_KC_htb1_mCitrine_labeled,mother,13.0,15.0,125.0,349117.0,9.0,-7.0,349117.0,0.0,-15.0,28.0,-21.0,2+ ($n_2$=89),64
0,Position_8,3,S,3.0,133,256704.0,256982.0,MIA_KC_htb1_mCitrine_labeled,mother,14.0,33.0,113.0,256704.0,21.0,21.0,513686.0,256982.0,-9.0,34.0,63.0,2+ ($n_2$=89),84
0,Position_8,6,S,1.0,133,513988.0,28866.0,MIA_KC_htb1_mCitrine_labeled,mother,17.0,100.0,118.0,513988.0,16.0,16.0,542854.0,28866.0,-52.0,101.0,48.0,1st ($n_1$=48),48
0,Position_8,9,S,1.0,133,454349.0,7420.999999999999,MIA_KC_htb1_mCitrine_labeled,mother,16.0,45.0,118.0,454349.0,16.0,16.0,461770.0,7420.999999999999,-19.0,46.0,48.0,1st ($n_1$=48),48
0,Position_8,10,G1,1.0,133,269473.0,256704.0,MIA_KC_htb1_mCitrine_labeled,mother,3.0,42.0,103.0,269473.0,31.0,-12.0,269473.0,0.0,-42.0,94.0,-36.0,1st ($n_1$=48),42
0,Position_8,12,G1,1.0,133,317521.0,350750.0,MIA_KC_htb1_mCitrine_labeled,mother,5.0,18.0,133.0,317521.0,1.0,-18.0,317521.0,0.0,-18.0,24.0,-54.0,1st ($n_1$=48),28
0,Position_8,13,G1,1.0,133,327880.0,349117.0,MIA_KC_htb1_mCitrine_labeled,mother,2.0,27.0,125.0,327880.0,9.0,-19.0,327880.0,0.0,-27.0,30.0,-57.0,1st ($n_1$=48),25
0,Position_8,1,S,5.0,134,329302.0,317381.0,MIA_KC_htb1_mCitrine_labeled,mother,15.0,23.0,113.0,329302.0,22.0,22.0,646683.0,317381.0,-7.0,24.0,66.0,2+ ($n_2$=89),83
0,Position_8,2,G1,6.0,134,352049.0,345383.0,MIA_KC_htb1_mCitrine_labeled,mother,13.0,15.0,125.0,352049.0,10.0,-6.0,352049.0,0.0,-15.0,28.0,-18.0,2+ ($n_2$=89),70
0,Position_8,3,S,3.0,134,259312.0,251695.0,MIA_KC_htb1_mCitrine_labeled,mother,14.0,33.0,113.0,259312.0,22.0,22.0,511007.0,251695.0,-9.0,34.0,66.0,2+ ($n_2$=89),83
0,Position_8,6,S,1.0,134,526075.0,32082.0,MIA_KC_htb1_mCitrine_labeled,mother,17.0,100.0,118.0,526075.0,17.0,17.0,558157.0,32082.0,-52.0,101.0,51.0,1st ($n_1$=48),48
0,Position_8,9,S,1.0,134,465644.0,6318.0,MIA_KC_htb1_mCitrine_labeled,mother,16.0,45.0,118.0,465644.0,17.0,17.0,471962.0,6318.0,-19.0,46.0,51.0,1st ($n_1$=48),48
0,Position_8,10,G1,1.0,134,272845.0,259312.0,MIA_KC_htb1_mCitrine_labeled,mother,3.0,42.0,103.0,272845.0,32.0,-11.0,272845.0,0.0,-42.0,94.0,-33.0,1st ($n_1$=48),42
0,Position_8,12,G1,1.0,134,311442.0,353300.0,MIA_KC_htb1_mCitrine_labeled,mother,5.0,18.0,133.0,311442.0,2.0,-17.0,311442.0,0.0,-18.0,24.0,-51.0,1st ($n_1$=48),31
0,Position_8,13,G1,1.0,134,345383.0,352049.0,MIA_KC_htb1_mCitrine_labeled,mother,2.0,27.0,125.0,345383.0,10.0,-18.0,345383.0,0.0,-27.0,30.0,-54.0,1st ($n_1$=48),28
0,Position_8,1,S,5.0,135,342613.0,319482.0,MIA_KC_htb1_mCitrine_labeled,mother,15.0,23.0,113.0,342613.0,23.0,23.0,662095.0,319482.0,-7.0,24.0,69.0,2+ ($n_2$=89),80
0,Position_8,2,G1,6.0,135,364813.0,351844.0,MIA_KC_htb1_mCitrine_labeled,mother,13.0,15.0,125.0,364813.0,11.0,-5.0,364813.0,0.0,-15.0,28.0,-15.0,2+ ($n_2$=89),81
0,Position_8,3,S,3.0,135,276713.0,267016.0,MIA_KC_htb1_mCitrine_labeled,mother,14.0,33.0,113.0,276713.0,23.0,23.0,543729.0,267016.0,-9.0,34.0,69.0,2+ ($n_2$=89),80
0,Position_8,6,S,1.0,135,527126.0,31439.0,MIA_KC_htb1_mCitrine_labeled,mother,17.0,100.0,118.0,527126.0,18.0,18.0,558565.0,31439.0,-52.0,101.0,54.0,1st ($n_1$=48),48
0,Position_8,9,S,1.0,135,483288.00000000006,9824.0,MIA_KC_htb1_mCitrine_labeled,mother,16.0,45.0,118.0,483288.00000000006,18.0,18.0,493112.00000000006,9824.0,-19.0,46.0,54.0,1st ($n_1$=48),48
0,Position_8,10,G1,1.0,135,271577.0,276713.0,MIA_KC_htb1_mCitrine_labeled,mother,3.0,42.0,103.0,271577.0,33.0,-10.0,271577.0,0.0,-42.0,94.0,-30.0,1st ($n_1$=48),45
0,Position_8,12,G1,1.0,135,292306.0,350877.0,MIA_KC_htb1_mCitrine_labeled,mother,5.0,18.0,133.0,292306.0,3.0,-16.0,292306.0,0.0,-18.0,24.0,-48.0,1st ($n_1$=48),32
0,Position_8,13,G1,1.0,135,351844.0,364813.0,MIA_KC_htb1_mCitrine_labeled,mother,2.0,27.0,125.0,351844.0,11.0,-17.0,351844.0,0.0,-27.0,30.0,-51.0,1st ($n_1$=48),31
0,Position_8,1,S,5.0,136,347834.0,319253.0,MIA_KC_htb1_mCitrine_labeled,mother,15.0,23.0,113.0,347834.0,24.0,24.0,667087.0,319253.0,-7.0,24.0,72.0,2+ ($n_2$=89),72
0,Position_8,2,G1,6.0,136,374591.0,346953.99999999994,MIA_KC_htb1_mCitrine_labeled,mother,13.0,15.0,125.0,374591.0,12.0,-4.0,374591.0,0.0,-15.0,28.0,-12.0,2+ ($n_2$=89),83
0,Position_8,3,S,3.0,136,267329.0,275575.0,MIA_KC_htb1_mCitrine_labeled,mother,14.0,33.0,113.0,267329.0,24.0,24.0,542904.0,275575.0,-9.0,34.0,72.0,2+ ($n_2$=89),72
0,Position_8,5,G1,3.0,136,344851.0,287463.0,MIA_KC_htb1_mCitrine_labeled,mother,12.0,18.0,133.0,344851.0,4.0,-15.0,344851.0,0.0,-18.0,14.0,-45.0,2+ ($n_2$=89),11
0,Position_8,6,S,1.0,136,547016.0,29069.0,MIA_KC_htb1_mCitrine_labeled,mother,17.0,100.0,118.0,547016.0,19.0,19.0,576085.0,29069.0,-52.0,101.0,57.0,1st ($n_1$=48),48
0,Position_8,9,S,1.0,136,492208.0,7100.0,MIA_KC_htb1_mCitrine_labeled,mother,16.0,45.0,118.0,492208.0,19.0,19.0,499308.0,7100.0,-19.0,46.0,57.0,1st ($n_1$=48),48
0,Position_8,10,G1,1.0,136,271513.0,267329.0,MIA_KC_htb1_mCitrine_labeled,mother,3.0,42.0,103.0,271513.0,34.0,-9.0,271513.0,0.0,-42.0,94.0,-27.0,1st ($n_1$=48),46
0,Position_8,12,G1,1.0,136,287463.0,344851.0,MIA_KC_htb1_mCitrine_labeled,mother,5.0,18.0,133.0,287463.0,4.0,-15.0,287463.0,0.0,-18.0,24.0,-45.0,1st ($n_1$=48),35
0,Position_8,13,G1,1.0,136,346953.99999999994,374591.0,MIA_KC_htb1_mCitrine_labeled,mother,2.0,27.0,125.0,346953.99999999994,12.0,-16.0,346953.99999999994,0.0,-27.0,30.0,-48.0,1st ($n_1$=48),32
0,Position_8,1,G1,6.0,137,354149.0,331705.0,MIA_KC_htb1_mCitrine_labeled,mother,15.0,8.0,137.0,354149.0,1.0,-8.0,354149.0,0.0,-8.0,29.0,-24.0,2+ ($n_2$=89),51
0,Position_8,2,G1,6.0,137,378249.0,346709.0,MIA_KC_htb1_mCitrine_labeled,mother,13.0,15.0,125.0,378249.0,13.0,-3.0,378249.0,0.0,-15.0,28.0,-9.0,2+ ($n_2$=89),85
0,Position_8,3,S,3.0,137,271459.0,283816.0,MIA_KC_htb1_mCitrine_labeled,mother,14.0,33.0,113.0,271459.0,25.0,25.0,555275.0,283816.0,-9.0,34.0,75.0,2+ ($n_2$=89),67
0,Position_8,5,G1,3.0,137,347802.0,297176.0,MIA_KC_htb1_mCitrine_labeled,mother,12.0,18.0,133.0,347802.0,5.0,-14.0,347802.0,0.0,-18.0,14.0,-42.0,2+ ($n_2$=89),14
0,Position_8,6,S,1.0,137,562568.0,27873.0,MIA_KC_htb1_mCitrine_labeled,mother,17.0,100.0,118.0,562568.0,20.0,20.0,590441.0,27873.0,-52.0,101.0,60.0,1st ($n_1$=48),48
0,Position_8,9,S,1.0,137,512109.0,6390.0,MIA_KC_htb1_mCitrine_labeled,mother,16.0,45.0,118.0,512109.0,20.0,20.0,518499.0,6390.0,-19.0,46.0,60.0,1st ($n_1$=48),48
0,Position_8,10,G1,1.0,137,261880.0,271459.0,MIA_KC_htb1_mCitrine_labeled,mother,3.0,42.0,103.0,261880.0,35.0,-8.0,261880.0,0.0,-42.0,94.0,-24.0,1st ($n_1$=48),47
0,Position_8,12,G1,1.0,137,297176.0,347802.0,MIA_KC_htb1_mCitrine_labeled,mother,5.0,18.0,133.0,297176.0,5.0,-14.0,297176.0,0.0,-18.0,24.0,-42.0,1st ($n_1$=48),36
0,Position_8,13,G1,1.0,137,346709.0,378249.0,MIA_KC_htb1_mCitrine_labeled,mother,2.0,27.0,125.0,346709.0,13.0,-15.0,346709.0,0.0,-27.0,30.0,-45.0,1st ($n_1$=48),35
0,Position_8,1,G1,6.0,138,354006.0,321262.0,MIA_KC_htb1_mCitrine_labeled,mother,15.0,8.0,137.0,354006.0,2.0,-7.0,354006.0,0.0,-8.0,29.0,-21.0,2+ ($n_2$=89),64
0,Position_8,2,G1,6.0,138,391312.00000000006,336527.0,MIA_KC_htb1_mCitrine_labeled,mother,13.0,15.0,125.0,391312.00000000006,14.0,-2.0,391312.00000000006,0.0,-15.0,28.0,-6.0,2+ ($n_2$=89),87
0,Position_8,3,S,3.0,138,278762.0,277437.99999999994,MIA_KC_htb1_mCitrine_labeled,mother,14.0,33.0,113.0,278762.0,26.0,26.0,556200.0,277437.99999999994,-9.0,34.0,78.0,2+ ($n_2$=89),60
0,Position_8,5,G1,3.0,138,339011.00000000006,302969.0,MIA_KC_htb1_mCitrine_labeled,mother,12.0,18.0,133.0,339011.00000000006,6.0,-13.0,339011.00000000006,0.0,-18.0,14.0,-39.0,2+ ($n_2$=89),21
0,Position_8,6,S,1.0,138,559817.0,28688.000000000004,MIA_KC_htb1_mCitrine_labeled,mother,17.0,100.0,118.0,559817.0,21.0,21.0,588505.0,28688.000000000004,-52.0,101.0,63.0,1st ($n_1$=48),47
0,Position_8,9,S,1.0,138,527112.0,6107.0,MIA_KC_htb1_mCitrine_labeled,mother,16.0,45.0,118.0,527112.0,21.0,21.0,533219.0,6107.0,-19.0,46.0,63.0,1st ($n_1$=48),47
0,Position_8,10,G1,1.0,138,262226.0,278762.0,MIA_KC_htb1_mCitrine_labeled,mother,3.0,42.0,103.0,262226.0,36.0,-7.0,262226.0,0.0,-42.0,94.0,-21.0,1st ($n_1$=48),47
0,Position_8,12,G1,1.0,138,302969.0,339011.00000000006,MIA_KC_htb1_mCitrine_labeled,mother,5.0,18.0,133.0,302969.0,6.0,-13.0,302969.0,0.0,-18.0,24.0,-39.0,1st ($n_1$=48),40
0,Position_8,13,G1,1.0,138,336527.0,391312.00000000006,MIA_KC_htb1_mCitrine_labeled,mother,2.0,27.0,125.0,336527.0,14.0,-14.0,336527.0,0.0,-27.0,30.0,-42.0,1st ($n_1$=48),36
0,Position_8,1,G1,6.0,139,362726.0,316338.0,MIA_KC_htb1_mCitrine_labeled,mother,15.0,8.0,137.0,362726.0,3.0,-6.0,362726.0,0.0,-8.0,29.0,-18.0,2+ ($n_2$=89),70
0,Position_8,2,G1,6.0,139,395973.0,341830.0,MIA_KC_htb1_mCitrine_labeled,mother,13.0,15.0,125.0,395973.0,15.0,-1.0,395973.0,0.0,-15.0,28.0,-3.0,2+ ($n_2$=89),88
0,Position_8,3,S,3.0,139,304214.0,298579.0,MIA_KC_htb1_mCitrine_labeled,mother,14.0,33.0,113.0,304214.0,27.0,27.0,602793.0,298579.0,-9.0,34.0,81.0,2+ ($n_2$=89),49
0,Position_8,5,G1,3.0,139,345345.0,295472.0,MIA_KC_htb1_mCitrine_labeled,mother,12.0,18.0,133.0,345345.0,7.0,-12.0,345345.0,0.0,-18.0,14.0,-36.0,2+ ($n_2$=89),24
0,Position_8,6,S,1.0,139,545173.0,37062.0,MIA_KC_htb1_mCitrine_labeled,mother,17.0,100.0,118.0,545173.0,22.0,22.0,582235.0,37062.0,-52.0,101.0,66.0,1st ($n_1$=48),47
0,Position_8,9,S,1.0,139,527173.0,11226.0,MIA_KC_htb1_mCitrine_labeled,mother,16.0,45.0,118.0,527173.0,22.0,22.0,538399.0,11226.0,-19.0,46.0,66.0,1st ($n_1$=48),47
0,Position_8,10,G1,1.0,139,264629.0,304214.0,MIA_KC_htb1_mCitrine_labeled,mother,3.0,42.0,103.0,264629.0,37.0,-6.0,264629.0,0.0,-42.0,94.0,-18.0,1st ($n_1$=48),48
0,Position_8,12,G1,1.0,139,295472.0,345345.0,MIA_KC_htb1_mCitrine_labeled,mother,5.0,18.0,133.0,295472.0,7.0,-12.0,295472.0,0.0,-18.0,24.0,-36.0,1st ($n_1$=48),42
0,Position_8,13,G1,1.0,139,341830.0,395973.0,MIA_KC_htb1_mCitrine_labeled,mother,2.0,27.0,125.0,341830.0,15.0,-13.0,341830.0,0.0,-27.0,30.0,-39.0,1st ($n_1$=48),40
0,Position_8,1,G1,6.0,140,360934.0,317395.0,MIA_KC_htb1_mCitrine_labeled,mother,15.0,8.0,137.0,360934.0,4.0,-5.0,360934.0,0.0,-8.0,29.0,-15.0,2+ ($n_2$=89),81
0,Position_8,2,G1,6.0,140,406766.0,343198.99999999994,MIA_KC_htb1_mCitrine_labeled,mother,13.0,15.0,125.0,406766.0,16.0,0.0,406766.0,0.0,-15.0,28.0,0.0,2+ ($n_2$=89),89
0,Position_8,3,S,3.0,140,282186.0,299229.0,MIA_KC_htb1_mCitrine_labeled,mother,14.0,33.0,113.0,282186.0,28.0,28.0,581415.0,299229.0,-9.0,34.0,84.0,2+ ($n_2$=89),39
0,Position_8,5,G1,3.0,140,349775.0,310139.0,MIA_KC_htb1_mCitrine_labeled,mother,12.0,18.0,133.0,349775.0,8.0,-11.0,349775.0,0.0,-18.0,14.0,-33.0,2+ ($n_2$=89),27
0,Position_8,6,S,1.0,140,577475.0,28860.0,MIA_KC_htb1_mCitrine_labeled,mother,17.0,100.0,118.0,577475.0,23.0,23.0,606335.0,28860.0,-52.0,101.0,69.0,1st ($n_1$=48),46
0,Position_8,9,S,1.0,140,542795.0,10332.0,MIA_KC_htb1_mCitrine_labeled,mother,16.0,45.0,118.0,542795.0,23.0,23.0,553127.0,10332.0,-19.0,46.0,69.0,1st ($n_1$=48),46
0,Position_8,10,G1,1.0,140,260166.00000000003,282186.0,MIA_KC_htb1_mCitrine_labeled,mother,3.0,42.0,103.0,260166.00000000003,38.0,-5.0,260166.00000000003,0.0,-42.0,94.0,-15.0,1st ($n_1$=48),48
0,Position_8,12,G1,1.0,140,310139.0,349775.0,MIA_KC_htb1_mCitrine_labeled,mother,5.0,18.0,133.0,310139.0,8.0,-11.0,310139.0,0.0,-18.0,24.0,-33.0,1st ($n_1$=48),42
0,Position_8,13,G1,1.0,140,343198.99999999994,406766.0,MIA_KC_htb1_mCitrine_labeled,mother,2.0,27.0,125.0,343198.99999999994,16.0,-12.0,343198.99999999994,0.0,-27.0,30.0,-36.0,1st ($n_1$=48),42
0,Position_8,1,G1,6.0,141,356150.99999999994,321577.0,MIA_KC_htb1_mCitrine_labeled,mother,15.0,8.0,137.0,356150.99999999994,5.0,-4.0,356150.99999999994,0.0,-8.0,29.0,-12.0,2+ ($n_2$=89),83
0,Position_8,2,S,6.0,141,415849.0,4002.000000000001,MIA_KC_htb1_mCitrine_labeled,mother,19.0,27.0,141.0,415849.0,1.0,1.0,419851.0,4002.000000000001,-15.0,28.0,3.0,2+ ($n_2$=89),89
0,Position_8,3,S,3.0,141,306746.0,298543.0,MIA_KC_htb1_mCitrine_labeled,mother,14.0,33.0,113.0,306746.0,29.0,29.0,605289.0,298543.0,-9.0,34.0,87.0,2+ ($n_2$=89),33
0,Position_8,5,G1,3.0,141,350146.00000000006,944.0,MIA_KC_htb1_mCitrine_labeled,mother,18.0,18.0,133.0,350146.00000000006,9.0,-10.0,350146.00000000006,0.0,-18.0,14.0,-30.0,2+ ($n_2$=89),36
0,Position_8,6,S,1.0,141,544387.0,43402.99999999999,MIA_KC_htb1_mCitrine_labeled,mother,17.0,100.0,118.0,544387.0,24.0,24.0,587790.0,43402.99999999999,-52.0,101.0,72.0,1st ($n_1$=48),46
0,Position_8,9,S,1.0,141,541965.0,11722.0,MIA_KC_htb1_mCitrine_labeled,mother,16.0,45.0,118.0,541965.0,24.0,24.0,553687.0,11722.0,-19.0,46.0,72.0,1st ($n_1$=48),46
0,Position_8,10,G1,1.0,141,249562.0,306746.0,MIA_KC_htb1_mCitrine_labeled,mother,3.0,42.0,103.0,249562.0,39.0,-4.0,249562.0,0.0,-42.0,94.0,-12.0,1st ($n_1$=48),48
0,Position_8,12,G1,1.0,141,317961.0,350146.00000000006,MIA_KC_htb1_mCitrine_labeled,mother,5.0,18.0,133.0,317961.0,9.0,-10.0,317961.0,0.0,-18.0,24.0,-30.0,1st ($n_1$=48),45
0,Position_8,13,G1,1.0,141,325615.00000000006,415849.0,MIA_KC_htb1_mCitrine_labeled,mother,2.0,27.0,125.0,325615.00000000006,17.0,-11.0,325615.00000000006,0.0,-27.0,30.0,-33.0,1st ($n_1$=48),42
0,Position_8,1,G1,6.0,142,354126.0,324029.0,MIA_KC_htb1_mCitrine_labeled,mother,15.0,8.0,137.0,354126.0,6.0,-3.0,354126.0,0.0,-8.0,29.0,-9.0,2+ ($n_2$=89),85
0,Position_8,2,S,6.0,142,435066.0,6097.999999999999,MIA_KC_htb1_mCitrine_labeled,mother,19.0,27.0,141.0,435066.0,2.0,2.0,441164.0,6097.999999999999,-15.0,28.0,6.0,2+ ($n_2$=89),89
0,Position_8,3,S,3.0,142,321699.0,295683.0,MIA_KC_htb1_mCitrine_labeled,mother,14.0,33.0,113.0,321699.0,30.0,30.0,617382.0,295683.0,-9.0,34.0,90.0,2+ ($n_2$=89),26
0,Position_8,5,G1,3.0,142,348259.0,1294.0,MIA_KC_htb1_mCitrine_labeled,mother,18.0,18.0,133.0,348259.0,10.0,-9.0,348259.0,0.0,-18.0,14.0,-27.0,2+ ($n_2$=89),43
0,Position_8,6,S,1.0,142,571772.0,35289.0,MIA_KC_htb1_mCitrine_labeled,mother,17.0,100.0,118.0,571772.0,25.0,25.0,607061.0,35289.0,-52.0,101.0,75.0,1st ($n_1$=48),42
0,Position_8,9,S,1.0,142,548800.0,9315.000000000002,MIA_KC_htb1_mCitrine_labeled,mother,16.0,45.0,118.0,548800.0,25.0,25.0,558115.0,9315.000000000002,-19.0,46.0,75.0,1st ($n_1$=48),42
0,Position_8,10,G1,1.0,142,251415.0,321699.0,MIA_KC_htb1_mCitrine_labeled,mother,3.0,42.0,103.0,251415.0,40.0,-3.0,251415.0,0.0,-42.0,94.0,-9.0,1st ($n_1$=48),48
0,Position_8,12,G1,1.0,142,324406.0,348259.0,MIA_KC_htb1_mCitrine_labeled,mother,5.0,18.0,133.0,324406.0,10.0,-9.0,324406.0,0.0,-18.0,24.0,-27.0,1st ($n_1$=48),46
0,Position_8,13,G1,1.0,142,314221.00000000006,435066.0,MIA_KC_htb1_mCitrine_labeled,mother,2.0,27.0,125.0,314221.00000000006,18.0,-10.0,314221.00000000006,0.0,-27.0,30.0,-30.0,1st ($n_1$=48),45
0,Position_8,1,G1,6.0,143,338482.0,320905.0,MIA_KC_htb1_mCitrine_labeled,mother,15.0,8.0,137.0,338482.0,7.0,-2.0,338482.0,0.0,-8.0,29.0,-6.0,2+ ($n_2$=89),87
0,Position_8,2,S,6.0,143,456301.0,3935.0,MIA_KC_htb1_mCitrine_labeled,mother,19.0,27.0,141.0,456301.0,3.0,3.0,460236.0,3935.0,-15.0,28.0,9.0,2+ ($n_2$=89),89
0,Position_8,3,S,3.0,143,322025.0,301087.0,MIA_KC_htb1_mCitrine_labeled,mother,14.0,33.0,113.0,322025.0,31.0,31.0,623112.0,301087.0,-9.0,34.0,93.0,2+ ($n_2$=89),21
0,Position_8,5,G1,3.0,143,361279.0,1512.0,MIA_KC_htb1_mCitrine_labeled,mother,18.0,18.0,133.0,361279.0,11.0,-8.0,361279.0,0.0,-18.0,14.0,-24.0,2+ ($n_2$=89),51
0,Position_8,6,S,1.0,143,571584.0,33945.0,MIA_KC_htb1_mCitrine_labeled,mother,17.0,100.0,118.0,571584.0,26.0,26.0,605529.0,33945.0,-52.0,101.0,78.0,1st ($n_1$=48),37
0,Position_8,9,S,1.0,143,562485.0,10340.999999999998,MIA_KC_htb1_mCitrine_labeled,mother,16.0,45.0,118.0,562485.0,26.0,26.0,572826.0,10340.999999999998,-19.0,46.0,78.0,1st ($n_1$=48),37
0,Position_8,10,G1,1.0,143,260748.00000000003,322025.0,MIA_KC_htb1_mCitrine_labeled,mother,3.0,42.0,103.0,260748.00000000003,41.0,-2.0,260748.00000000003,0.0,-42.0,94.0,-6.0,1st ($n_1$=48),48
0,Position_8,12,G1,1.0,143,307229.0,361279.0,MIA_KC_htb1_mCitrine_labeled,mother,5.0,18.0,133.0,307229.0,11.0,-8.0,307229.0,0.0,-18.0,24.0,-24.0,1st ($n_1$=48),47
0,Position_8,13,G1,1.0,143,338279.0,456301.0,MIA_KC_htb1_mCitrine_labeled,mother,2.0,27.0,125.0,338279.0,19.0,-9.0,338279.0,0.0,-27.0,30.0,-27.0,1st ($n_1$=48),46
0,Position_8,1,G1,6.0,144,328894.0,315881.0,MIA_KC_htb1_mCitrine_labeled,mother,15.0,8.0,137.0,328894.0,8.0,-1.0,328894.0,0.0,-8.0,29.0,-3.0,2+ ($n_2$=89),88
0,Position_8,2,S,6.0,144,483914.0,6137.0,MIA_KC_htb1_mCitrine_labeled,mother,19.0,27.0,141.0,483914.0,4.0,4.0,490051.0,6137.0,-15.0,28.0,12.0,2+ ($n_2$=89),89
0,Position_8,3,S,3.0,144,325790.0,299615.0,MIA_KC_htb1_mCitrine_labeled,mother,14.0,33.0,113.0,325790.0,32.0,32.0,625405.0,299615.0,-9.0,34.0,96.0,2+ ($n_2$=89),19
0,Position_8,5,G1,3.0,144,373595.0,3728.0,MIA_KC_htb1_mCitrine_labeled,mother,18.0,18.0,133.0,373595.0,12.0,-7.0,373595.0,0.0,-18.0,14.0,-21.0,2+ ($n_2$=89),64
0,Position_8,6,S,1.0,144,562904.0,43274.0,MIA_KC_htb1_mCitrine_labeled,mother,17.0,100.0,118.0,562904.0,27.0,27.0,606178.0,43274.0,-52.0,101.0,81.0,1st ($n_1$=48),36
0,Position_8,9,S,1.0,144,561106.0,11915.999999999998,MIA_KC_htb1_mCitrine_labeled,mother,16.0,45.0,118.0,561106.0,27.0,27.0,573022.0,11915.999999999998,-19.0,46.0,81.0,1st ($n_1$=48),36
0,Position_8,10,G1,1.0,144,251695.0,325790.0,MIA_KC_htb1_mCitrine_labeled,mother,3.0,42.0,103.0,251695.0,42.0,-1.0,251695.0,0.0,-42.0,94.0,-3.0,1st ($n_1$=48),48
0,Position_8,12,G1,1.0,144,322683.0,373595.0,MIA_KC_htb1_mCitrine_labeled,mother,5.0,18.0,133.0,322683.0,12.0,-7.0,322683.0,0.0,-18.0,24.0,-21.0,1st ($n_1$=48),47
0,Position_8,13,G1,1.0,144,322337.0,483914.0,MIA_KC_htb1_mCitrine_labeled,mother,2.0,27.0,125.0,322337.0,20.0,-8.0,322337.0,0.0,-27.0,30.0,-24.0,1st ($n_1$=48),47
