selection_subset,position,Cell_ID,cell_cycle_stage,generation_num,frame_i,mCitrine_corrected_amount,mCitrine_corrected_amount_rel,file,relationship,relative_ID,phase_length,phase_begin,gui_mCitrine_amount_autoBkgr,frames_in_phase,centered_frames_in_phase,min_centered_frames,max_centered_frames,centered_time_in_minutes,Generation,contributing_ccs_at_time,Method of calculation,value
0,Position_3,5,S,1,126,360022.0,9630.999999999998,MIA_KC_test_files,mother,9,60,115,,12,12,-21,61,36,1st ($n_1$=38),38,Combined signal m&b,369653.0
0,Position_3,2,S,3,126,271076.0,2446.0,MIA_KC_test_files,mother,11,26,123,,4,4,-2,27,12,2+ ($n_2$=79),79,Combined signal m&b,273522.0
0,Position_3,2,S,1,61,348041.0,1800.0,MIA_KC_test_files,mother,4,24,57,,5,5,-42,25,15,1st ($n_1$=38),38,Combined signal m&b,349841.0
0,Position_3,1,S,4,62,275850.0,2263.0,MIA_KC_test_files,mother,5,31,61,,2,2,-5,32,6,2+ ($n_2$=79),79,Combined signal m&b,278113.0
0,Position_3,2,S,1,62,375854.0,3661.000000000001,MIA_KC_test_files,mother,4,24,57,,6,6,-42,25,18,1st ($n_1$=38),38,Combined signal m&b,379515.0
0,Position_3,1,S,4,63,277321.0,1502.0000000000002,MIA_KC_test_files,mother,5,31,61,,3,3,-5,32,9,2+ ($n_2$=79),79,Combined signal m&b,278823.0
0,Position_3,2,S,1,63,396381.0,4076.0,MIA_KC_test_files,mother,4,24,57,,7,7,-42,25,21,1st ($n_1$=38),38,Combined signal m&b,400457.0
0,Position_3,1,S,4,64,276895.0,2150.0,MIA_KC_test_files,mother,5,31,61,,4,4,-5,32,12,2+ ($n_2$=79),79,Combined signal m&b,279045.0
0,Position_3,2,S,1,64,413191.0,4642.0,MIA_KC_test_files,mother,4,24,57,,8,8,-42,25,24,1st ($n_1$=38),38,Combined signal m&b,417833.0
0,Position_3,1,S,4,65,296061.0,2762.9999999999995,MIA_KC_test_files,mother,5,31,61,,5,5,-5,32,15,2+ ($n_2$=79),79,Combined signal m&b,298824.0
0,Position_3,2,S,1,65,434199.0,5023.000000000001,MIA_KC_test_files,mother,4,24,57,,9,9,-42,25,27,1st ($n_1$=38),38,Combined signal m&b,439222.0
0,Position_3,1,S,4,66,291857.0,4211.0,MIA_KC_test_files,mother,5,31,61,,6,6,-5,32,18,2+ ($n_2$=79),79,Combined signal m&b,296068.0
0,Position_3,2,S,1,66,443986.0,4673.000000000001,MIA_KC_test_files,mother,4,24,57,,10,10,-42,25,30,1st ($n_1$=38),38,Combined signal m&b,448659.0
0,Position_3,1,S,4,67,325101.0,3058.0,MIA_KC_test_files,mother,5,31,61,,7,7,-5,32,21,2+ ($n_2$=79),79,Combined signal m&b,328159.0
0,Position_3,2,S,1,67,459758.0,6697.0,MIA_KC_test_files,mother,4,24,57,,11,11,-42,25,33,1st ($n_1$=38),38,Combined signal m&b,466455.0
0,Position_3,1,S,4,68,341835.0,3004.999999999999,MIA_KC_test_files,mother,5,31,61,,8,8,-5,32,24,2+ ($n_2$=79),79,Combined signal m&b,344840.0
0,Position_3,2,S,1,68,472521.0,6592.999999999999,MIA_KC_test_files,mother,4,24,57,,12,12,-42,25,36,1st ($n_1$=38),38,Combined signal m&b,479114.0
0,Position_3,1,S,4,61,255567.0,444.0,MIA_KC_test_files,mother,5,31,61,,1,1,-5,32,3,2+ ($n_2$=79),79,Combined signal m&b,256011.0
0,Position_3,1,S,4,69,357188.0,3495.9999999999995,MIA_KC_test_files,mother,5,31,61,,9,9,-5,32,27,2+ ($n_2$=79),79,Combined signal m&b,360684.0
0,Position_3,2,S,1,60,324631.0,1702.0000000000005,MIA_KC_test_files,mother,4,24,57,,4,4,-42,25,12,1st ($n_1$=38),38,Combined signal m&b,326333.0
0,Position_3,2,S,1,59,300218.0,1064.9999999999995,MIA_KC_test_files,mother,4,24,57,,3,3,-42,25,9,1st ($n_1$=38),38,Combined signal m&b,301283.0
0,Position_3,1,S,3,52,243513.0,248509.0,MIA_KC_test_files,mother,3,26,28,,25,25,-13,27,75,2+ ($n_2$=79),60,Combined signal m&b,492022.0
0,Position_3,2,G1,1,52,243396.0,243513.0,MIA_KC_test_files,mother,1,42,14,,39,-4,-42,25,-12,1st ($n_1$=38),38,Combined signal m&b,243396.0
0,Position_3,1,S,3,53,247012.0,222673.0,MIA_KC_test_files,mother,3,26,28,,26,26,-13,27,78,2+ ($n_2$=79),55,Combined signal m&b,469685.0
0,Position_3,2,G1,1,53,246811.0,247012.0,MIA_KC_test_files,mother,1,42,14,,40,-3,-42,25,-9,1st ($n_1$=38),38,Combined signal m&b,246811.0
0,Position_3,1,S,3,54,253953.00000000003,227843.0,MIA_KC_test_files,mother,3,26,28,,27,27,-13,27,81,2+ ($n_2$=79),45,Combined signal m&b,481796.0
0,Position_3,2,G1,1,54,249768.0,253953.00000000003,MIA_KC_test_files,mother,1,42,14,,41,-2,-42,25,-6,1st ($n_1$=38),38,Combined signal m&b,249768.0
0,Position_3,1,G1,4,55,250288.0,245579.0,MIA_KC_test_files,mother,3,5,55,,1,-5,-5,32,-15,2+ ($n_2$=79),72,Combined signal m&b,250288.0
0,Position_3,2,G1,1,55,241859.0,250288.0,MIA_KC_test_files,mother,1,42,14,,42,-1,-42,25,-3,1st ($n_1$=38),38,Combined signal m&b,241859.0
0,Position_3,1,G1,4,56,246472.0,252332.0,MIA_KC_test_files,mother,3,5,55,,2,-4,-5,32,-12,2+ ($n_2$=79),74,Combined signal m&b,246472.0
0,Position_3,2,G1,1,56,245547.00000000003,246472.0,MIA_KC_test_files,mother,1,42,14,,43,0,-42,25,0,1st ($n_1$=38),38,Combined signal m&b,245547.00000000003
0,Position_3,1,G1,4,57,256499.0,253296.0,MIA_KC_test_files,mother,3,5,55,,3,-3,-5,32,-9,2+ ($n_2$=79),76,Combined signal m&b,256499.0
0,Position_3,2,S,1,57,254921.00000000003,346.0,MIA_KC_test_files,mother,4,24,57,,1,1,-42,25,3,1st ($n_1$=38),38,Combined signal m&b,255267.00000000003
0,Position_3,1,G1,4,58,270916.0,224695.0,MIA_KC_test_files,mother,3,5,55,,4,-2,-5,32,-6,2+ ($n_2$=79),78,Combined signal m&b,270916.0
0,Position_3,2,S,1,58,277941.0,738.9999999999998,MIA_KC_test_files,mother,4,24,57,,2,2,-42,25,6,1st ($n_1$=38),38,Combined signal m&b,278680.0
0,Position_3,1,G1,4,59,271164.0,229914.0,MIA_KC_test_files,mother,3,5,55,,5,-1,-5,32,-3,2+ ($n_2$=79),78,Combined signal m&b,271164.0
0,Position_3,1,G1,4,60,262385.0,253991.0,MIA_KC_test_files,mother,3,5,55,,6,0,-5,32,0,2+ ($n_2$=79),79,Combined signal m&b,262385.0
0,Position_3,2,G1,1,51,246309.0,242275.0,MIA_KC_test_files,mother,1,42,14,,38,-5,-42,25,-15,1st ($n_1$=38),38,Combined signal m&b,246309.0
0,Position_3,2,S,1,69,479156.00000000006,8265.0,MIA_KC_test_files,mother,4,24,57,,13,13,-42,25,39,1st ($n_1$=38),38,Combined signal m&b,487421.00000000006
0,Position_3,2,S,1,70,489858.0,8542.0,MIA_KC_test_files,mother,4,24,57,,14,14,-42,25,42,1st ($n_1$=38),38,Combined signal m&b,498400.0
0,Position_3,2,S,1,80,238138.00000000003,248890.0,MIA_KC_test_files,mother,4,24,57,,24,24,-42,25,72,1st ($n_1$=38),36,Combined signal m&b,487028.0
0,Position_3,1,S,4,81,503533.0,11917.0,MIA_KC_test_files,mother,5,31,61,,21,21,-5,32,63,2+ ($n_2$=79),75,Combined signal m&b,515450.0
0,Position_3,2,S,1,81,231922.0,246532.00000000003,MIA_KC_test_files,mother,4,24,57,,25,25,-42,25,75,1st ($n_1$=38),34,Combined signal m&b,478454.0
0,Position_3,1,S,4,82,519819.0,11045.0,MIA_KC_test_files,mother,5,31,61,,22,22,-5,32,66,2+ ($n_2$=79),74,Combined signal m&b,530864.0
0,Position_3,2,G1,2,82,232591.00000000003,250621.0,MIA_KC_test_files,mother,4,7,82,,1,-7,-7,30,-21,2+ ($n_2$=79),57,Combined signal m&b,232591.00000000003
0,Position_3,4,G1,1,82,250621.0,232591.00000000003,MIA_KC_test_files,mother,2,19,82,,1,-19,-19,43,-57,1st ($n_1$=38),18,Combined signal m&b,250621.0
0,Position_3,1,S,4,83,500193.0,17406.000000000004,MIA_KC_test_files,mother,5,31,61,,23,23,-5,32,69,2+ ($n_2$=79),71,Combined signal m&b,517599.0
0,Position_3,2,G1,2,83,238395.0,256290.0,MIA_KC_test_files,mother,4,7,82,,2,-6,-7,30,-18,2+ ($n_2$=79),63,Combined signal m&b,238395.0
0,Position_3,4,G1,1,83,256290.0,238395.0,MIA_KC_test_files,mother,2,19,82,,2,-18,-19,43,-54,1st ($n_1$=38),21,Combined signal m&b,256290.0
0,Position_3,1,S,4,84,466687.0,51163.0,MIA_KC_test_files,mother,5,31,61,,24,24,-5,32,72,2+ ($n_2$=79),65,Combined signal m&b,517850.0
0,Position_3,2,G1,2,84,249070.0,254329.0,MIA_KC_test_files,mother,4,7,82,,3,-5,-7,30,-15,2+ ($n_2$=79),72,Combined signal m&b,249070.0
0,Position_3,4,G1,1,84,254329.0,249070.0,MIA_KC_test_files,mother,2,19,82,,3,-17,-19,43,-51,1st ($n_1$=38),23,Combined signal m&b,254329.0
0,Position_3,1,S,4,85,341373.0,159538.99999999997,MIA_KC_test_files,mother,5,31,61,,25,25,-5,32,75,2+ ($n_2$=79),60,Combined signal m&b,500912.0
0,Position_3,2,G1,2,85,250410.0,252904.0,MIA_KC_test_files,mother,4,7,82,,4,-4,-7,30,-12,2+ ($n_2$=79),74,Combined signal m&b,250410.0
0,Position_3,4,G1,1,85,252904.0,250410.0,MIA_KC_test_files,mother,2,19,82,,4,-16,-19,43,-48,1st ($n_1$=38),23,Combined signal m&b,252904.0
0,Position_3,1,S,4,80,500810.0,11152.000000000002,MIA_KC_test_files,mother,5,31,61,,20,20,-5,32,60,2+ ($n_2$=79),75,Combined signal m&b,511962.0
0,Position_3,1,S,4,70,368304.0,3278.000000000001,MIA_KC_test_files,mother,5,31,61,,10,10,-5,32,30,2+ ($n_2$=79),79,Combined signal m&b,371582.0
0,Position_3,2,S,1,79,253519.0,251978.0,MIA_KC_test_files,mother,4,24,57,,23,23,-42,25,69,1st ($n_1$=38),37,Combined signal m&b,505497.0
0,Position_3,2,S,1,78,235142.0,247062.0,MIA_KC_test_files,mother,4,24,57,,22,22,-42,25,66,1st ($n_1$=38),38,Combined signal m&b,482204.0
0,Position_3,1,S,4,71,379203.0,4890.0,MIA_KC_test_files,mother,5,31,61,,11,11,-5,32,33,2+ ($n_2$=79),79,Combined signal m&b,384093.0
0,Position_3,2,S,1,71,490407.00000000006,9684.999999999998,MIA_KC_test_files,mother,4,24,57,,15,15,-42,25,45,1st ($n_1$=38),38,Combined signal m&b,500092.00000000006
0,Position_3,1,S,4,72,398256.0,7928.0,MIA_KC_test_files,mother,5,31,61,,12,12,-5,32,36,2+ ($n_2$=79),79,Combined signal m&b,406184.0
0,Position_3,2,S,1,72,499293.0,9938.000000000002,MIA_KC_test_files,mother,4,24,57,,16,16,-42,25,48,1st ($n_1$=38),38,Combined signal m&b,509231.0
0,Position_3,1,S,4,73,409387.0,7263.0,MIA_KC_test_files,mother,5,31,61,,13,13,-5,32,39,2+ ($n_2$=79),79,Combined signal m&b,416650.0
0,Position_3,2,S,1,73,470038.0,26772.0,MIA_KC_test_files,mother,4,24,57,,17,17,-42,25,51,1st ($n_1$=38),38,Combined signal m&b,496810.0
0,Position_3,1,S,4,74,422752.0,8990.0,MIA_KC_test_files,mother,5,31,61,,14,14,-5,32,42,2+ ($n_2$=79),79,Combined signal m&b,431742.0
0,Position_3,2,S,1,74,415665.0,76956.0,MIA_KC_test_files,mother,4,24,57,,18,18,-42,25,54,1st ($n_1$=38),38,Combined signal m&b,492621.0
0,Position_3,1,S,4,75,440484.0,9300.0,MIA_KC_test_files,mother,5,31,61,,15,15,-5,32,45,2+ ($n_2$=79),78,Combined signal m&b,449784.0
0,Position_3,2,S,1,75,297257.0,201148.0,MIA_KC_test_files,mother,4,24,57,,19,19,-42,25,57,1st ($n_1$=38),38,Combined signal m&b,498405.0
0,Position_3,1,S,4,76,445357.0,9763.0,MIA_KC_test_files,mother,5,31,61,,16,16,-5,32,48,2+ ($n_2$=79),77,Combined signal m&b,455120.0
0,Position_3,2,S,1,76,243798.0,234184.0,MIA_KC_test_files,mother,4,24,57,,20,20,-42,25,60,1st ($n_1$=38),38,Combined signal m&b,477982.0
0,Position_3,1,S,4,77,464139.0,9405.999999999998,MIA_KC_test_files,mother,5,31,61,,17,17,-5,32,51,2+ ($n_2$=79),77,Combined signal m&b,473545.0
0,Position_3,2,S,1,77,256038.00000000003,248646.0,MIA_KC_test_files,mother,4,24,57,,21,21,-42,25,63,1st ($n_1$=38),38,Combined signal m&b,504684.0
0,Position_3,1,S,4,78,474641.0,10596.0,MIA_KC_test_files,mother,5,31,61,,18,18,-5,32,54,2+ ($n_2$=79),76,Combined signal m&b,485237.0
0,Position_3,1,S,4,79,479887.00000000006,11684.0,MIA_KC_test_files,mother,5,31,61,,19,19,-5,32,57,2+ ($n_2$=79),76,Combined signal m&b,491571.00000000006
0,Position_3,1,S,3,51,242275.0,252043.0,MIA_KC_test_files,mother,3,26,28,,24,24,-13,27,72,2+ ($n_2$=79),65,Combined signal m&b,494318.0
0,Position_3,2,G1,1,50,246979.00000000003,244723.0,MIA_KC_test_files,mother,1,42,14,,37,-6,-42,25,-18,1st ($n_1$=38),38,Combined signal m&b,246979.00000000003
0,Position_3,1,S,3,50,244723.0,250472.0,MIA_KC_test_files,mother,3,26,28,,23,23,-13,27,69,2+ ($n_2$=79),71,Combined signal m&b,495195.0
0,Position_2,9,S,1,239,250245.00000000003,259215.0,MIA_KC_test_files,mother,12,36,203,250245.00000000003,37,37,-17,37,111,1st ($n_1$=38),12,Combined signal m&b,509460.0
0,Position_3,1,G1,3,14,293741.0,273106.0,MIA_KC_test_files,mother,2,13,14,,1,-13,-13,27,-39,2+ ($n_2$=79),20,Combined signal m&b,293741.0
0,Position_3,1,G1,3,15,303449.0,268559.0,MIA_KC_test_files,mother,2,13,14,,2,-12,-13,27,-36,2+ ($n_2$=79),23,Combined signal m&b,303449.0
0,Position_3,1,G1,3,16,301546.0,266697.0,MIA_KC_test_files,mother,2,13,14,,3,-11,-13,27,-33,2+ ($n_2$=79),25,Combined signal m&b,301546.0
0,Position_3,1,G1,3,17,298479.0,268301.0,MIA_KC_test_files,mother,2,13,14,,4,-10,-13,27,-30,2+ ($n_2$=79),33,Combined signal m&b,298479.0
0,Position_3,1,G1,3,18,296093.0,266560.0,MIA_KC_test_files,mother,2,13,14,,5,-9,-13,27,-27,2+ ($n_2$=79),40,Combined signal m&b,296093.0
0,Position_3,1,G1,3,19,301447.0,266013.0,MIA_KC_test_files,mother,2,13,14,,6,-8,-13,27,-24,2+ ($n_2$=79),47,Combined signal m&b,301447.0
0,Position_3,1,G1,3,20,300336.0,267649.0,MIA_KC_test_files,mother,2,13,14,,7,-7,-13,27,-21,2+ ($n_2$=79),57,Combined signal m&b,300336.0
0,Position_3,1,G1,3,21,301059.0,259805.0,MIA_KC_test_files,mother,2,13,14,,8,-6,-13,27,-18,2+ ($n_2$=79),63,Combined signal m&b,301059.0
0,Position_3,1,G1,3,22,297168.0,258507.0,MIA_KC_test_files,mother,2,13,14,,9,-5,-13,27,-15,2+ ($n_2$=79),72,Combined signal m&b,297168.0
0,Position_3,1,G1,3,23,300091.0,268078.0,MIA_KC_test_files,mother,2,13,14,,10,-4,-13,27,-12,2+ ($n_2$=79),74,Combined signal m&b,300091.0
0,Position_3,1,G1,3,24,301939.0,260691.0,MIA_KC_test_files,mother,2,13,14,,11,-3,-13,27,-9,2+ ($n_2$=79),76,Combined signal m&b,301939.0
0,Position_3,1,G1,3,25,302905.0,258807.0,MIA_KC_test_files,mother,2,13,14,,12,-2,-13,27,-6,2+ ($n_2$=79),78,Combined signal m&b,302905.0
0,Position_3,1,G1,3,26,305621.0,264596.0,MIA_KC_test_files,mother,2,13,14,,13,-1,-13,27,-3,2+ ($n_2$=79),78,Combined signal m&b,305621.0
0,Position_3,1,G1,3,27,307918.00000000006,264354.0,MIA_KC_test_files,mother,2,13,14,,14,0,-13,27,0,2+ ($n_2$=79),79,Combined signal m&b,307918.00000000006
0,Position_2,1,S,7,239,289668.0,201978.0,MIA_KC_test_files,mother,16,23,216,289668.0,24,24,-16,24,72,2+ ($n_2$=79),65,Combined signal m&b,491646.0
0,Position_3,1,S,3,28,313254.0,696.0000000000001,MIA_KC_test_files,mother,3,26,28,,1,1,-13,27,3,2+ ($n_2$=79),79,Combined signal m&b,313950.0
0,Position_2,9,S,1,238,250849.0,258652.00000000003,MIA_KC_test_files,mother,12,36,203,250849.0,36,36,-17,37,108,1st ($n_1$=38),12,Combined signal m&b,509501.0
0,Position_2,9,S,1,237,252079.0,259164.0,MIA_KC_test_files,mother,12,36,203,252079.0,35,35,-17,37,105,1st ($n_1$=38),14,Combined signal m&b,511243.0
0,Position_2,10,S,1,233,270901.0,261264.00000000003,MIA_KC_test_files,mother,15,21,215,270901.0,19,19,-15,22,57,1st ($n_1$=38),38,Combined signal m&b,532165.0
0,Position_2,1,S,7,234,293763.0,187486.0,MIA_KC_test_files,mother,16,23,216,293763.0,19,19,-16,24,57,2+ ($n_2$=79),76,Combined signal m&b,481249.0
0,Position_2,8,S,1,234,263897.0,294987.0,MIA_KC_test_files,mother,14,26,211,263897.0,24,24,-6,27,72,1st ($n_1$=38),36,Combined signal m&b,558884.0
0,Position_2,9,S,1,234,233154.0,260095.0,MIA_KC_test_files,mother,12,36,203,233154.0,32,32,-17,37,96,1st ($n_1$=38),19,Combined signal m&b,493249.0
0,Position_2,10,S,1,234,259867.0,265043.0,MIA_KC_test_files,mother,15,21,215,259867.0,20,20,-15,22,60,1st ($n_1$=38),38,Combined signal m&b,524910.0
0,Position_2,1,S,7,235,279012.0,186676.0,MIA_KC_test_files,mother,16,23,216,279012.0,20,20,-16,24,60,2+ ($n_2$=79),75,Combined signal m&b,465688.0
0,Position_2,8,S,1,235,267937.0,293691.0,MIA_KC_test_files,mother,14,26,211,267937.0,25,25,-6,27,75,1st ($n_1$=38),34,Combined signal m&b,561628.0
0,Position_2,9,S,1,235,241048.0,252778.0,MIA_KC_test_files,mother,12,36,203,241048.0,33,33,-17,37,99,1st ($n_1$=38),16,Combined signal m&b,493826.0
0,Position_2,10,S,1,235,258992.0,267094.0,MIA_KC_test_files,mother,15,21,215,258992.0,21,21,-15,22,63,1st ($n_1$=38),38,Combined signal m&b,526086.0
0,Position_2,1,S,7,236,280315.0,207152.0,MIA_KC_test_files,mother,16,23,216,280315.0,21,21,-16,24,63,2+ ($n_2$=79),75,Combined signal m&b,487467.0
0,Position_2,8,S,1,236,273289.0,296811.0,MIA_KC_test_files,mother,14,26,211,273289.0,26,26,-6,27,78,1st ($n_1$=38),29,Combined signal m&b,570100.0
0,Position_2,9,S,1,236,250085.0,255059.0,MIA_KC_test_files,mother,12,36,203,250085.0,34,34,-17,37,102,1st ($n_1$=38),14,Combined signal m&b,505144.0
0,Position_2,10,S,1,236,269067.0,269535.0,MIA_KC_test_files,mother,15,21,215,269067.0,22,22,-15,22,66,1st ($n_1$=38),38,Combined signal m&b,538602.0
0,Position_2,1,S,7,237,274746.0,202272.0,MIA_KC_test_files,mother,16,23,216,274746.0,22,22,-16,24,66,2+ ($n_2$=79),74,Combined signal m&b,477018.0
0,Position_2,8,S,1,237,291950.0,295016.0,MIA_KC_test_files,mother,14,26,211,291950.0,27,27,-6,27,81,1st ($n_1$=38),28,Combined signal m&b,586966.0
0,Position_2,1,S,7,238,276974.0,199325.0,MIA_KC_test_files,mother,16,23,216,276974.0,23,23,-16,24,69,2+ ($n_2$=79),71,Combined signal m&b,476299.0
0,Position_3,1,S,3,29,321355.0,993.0,MIA_KC_test_files,mother,3,26,28,,2,2,-13,27,6,2+ ($n_2$=79),79,Combined signal m&b,322348.0
0,Position_3,1,S,3,30,331890.0,1904.0,MIA_KC_test_files,mother,3,26,28,,3,3,-13,27,9,2+ ($n_2$=79),79,Combined signal m&b,333794.0
0,Position_3,1,S,3,31,346591.0,1007.0000000000002,MIA_KC_test_files,mother,3,26,28,,4,4,-13,27,12,2+ ($n_2$=79),79,Combined signal m&b,347598.0
0,Position_3,2,G1,1,42,257814.0,452702.0,MIA_KC_test_files,mother,1,42,14,,29,-14,-42,25,-42,1st ($n_1$=38),27,Combined signal m&b,257814.0
0,Position_3,1,S,3,43,414189.0,20534.0,MIA_KC_test_files,mother,3,26,28,,16,16,-13,27,48,2+ ($n_2$=79),77,Combined signal m&b,434723.0
0,Position_3,2,G1,1,43,252808.0,414189.0,MIA_KC_test_files,mother,1,42,14,,30,-13,-42,25,-39,1st ($n_1$=38),30,Combined signal m&b,252808.0
0,Position_3,1,S,3,44,456991.0,14646.999999999998,MIA_KC_test_files,mother,3,26,28,,17,17,-13,27,51,2+ ($n_2$=79),77,Combined signal m&b,471638.0
0,Position_3,2,G1,1,44,253401.0,456991.0,MIA_KC_test_files,mother,1,42,14,,31,-12,-42,25,-36,1st ($n_1$=38),32,Combined signal m&b,253401.0
0,Position_3,1,S,3,45,345464.0,119255.0,MIA_KC_test_files,mother,3,26,28,,18,18,-13,27,54,2+ ($n_2$=79),76,Combined signal m&b,464719.0
0,Position_3,2,G1,1,45,250871.0,345464.0,MIA_KC_test_files,mother,1,42,14,,32,-11,-42,25,-33,1st ($n_1$=38),32,Combined signal m&b,250871.0
0,Position_3,1,S,3,46,337995.0,146346.0,MIA_KC_test_files,mother,3,26,28,,19,19,-13,27,57,2+ ($n_2$=79),76,Combined signal m&b,484341.0
0,Position_3,2,G1,1,46,251635.00000000003,337995.0,MIA_KC_test_files,mother,1,42,14,,33,-10,-42,25,-30,1st ($n_1$=38),35,Combined signal m&b,251635.00000000003
0,Position_3,1,S,3,47,289632.0,208279.0,MIA_KC_test_files,mother,3,26,28,,20,20,-13,27,60,2+ ($n_2$=79),75,Combined signal m&b,497911.0
0,Position_3,2,G1,1,47,251693.0,289632.0,MIA_KC_test_files,mother,1,42,14,,34,-9,-42,25,-27,1st ($n_1$=38),36,Combined signal m&b,251693.0
0,Position_3,1,S,3,48,241570.0,242011.0,MIA_KC_test_files,mother,3,26,28,,21,21,-13,27,63,2+ ($n_2$=79),75,Combined signal m&b,483581.0
0,Position_3,2,G1,1,48,249261.0,241570.0,MIA_KC_test_files,mother,1,42,14,,35,-8,-42,25,-24,1st ($n_1$=38),37,Combined signal m&b,249261.0
0,Position_3,1,S,3,49,237339.0,239407.0,MIA_KC_test_files,mother,3,26,28,,22,22,-13,27,66,2+ ($n_2$=79),74,Combined signal m&b,476746.0
0,Position_3,2,G1,1,49,249059.0,237339.0,MIA_KC_test_files,mother,1,42,14,,36,-7,-42,25,-21,1st ($n_1$=38),37,Combined signal m&b,249059.0
0,Position_3,1,S,3,42,452702.0,12001.999999999998,MIA_KC_test_files,mother,3,26,28,,15,15,-13,27,45,2+ ($n_2$=79),78,Combined signal m&b,464704.0
0,Position_3,2,G1,1,41,254561.0,450766.0,MIA_KC_test_files,mother,1,42,14,,28,-15,-42,25,-45,1st ($n_1$=38),26,Combined signal m&b,254561.0
0,Position_3,1,S,3,41,450766.0,8454.0,MIA_KC_test_files,mother,3,26,28,,14,14,-13,27,42,2+ ($n_2$=79),79,Combined signal m&b,459220.0
0,Position_3,2,G1,1,40,254940.0,453675.0,MIA_KC_test_files,mother,1,42,14,,27,-16,-42,25,-48,1st ($n_1$=38),23,Combined signal m&b,254940.0
0,Position_3,1,S,3,32,363547.0,1450.0,MIA_KC_test_files,mother,3,26,28,,5,5,-13,27,15,2+ ($n_2$=79),79,Combined signal m&b,364997.0
0,Position_3,1,S,3,33,378666.0,1558.0000000000002,MIA_KC_test_files,mother,3,26,28,,6,6,-13,27,18,2+ ($n_2$=79),79,Combined signal m&b,380224.0
0,Position_3,2,G1,1,33,255717.0,378666.0,MIA_KC_test_files,mother,1,42,14,,20,-23,-42,25,-69,1st ($n_1$=38),10,Combined signal m&b,255717.0
0,Position_3,1,S,3,34,396325.0,1510.0000000000005,MIA_KC_test_files,mother,3,26,28,,7,7,-13,27,21,2+ ($n_2$=79),79,Combined signal m&b,397835.0
0,Position_3,2,G1,1,34,259645.0,396325.0,MIA_KC_test_files,mother,1,42,14,,21,-22,-42,25,-66,1st ($n_1$=38),11,Combined signal m&b,259645.0
0,Position_3,1,S,3,35,406167.0,2322.0000000000005,MIA_KC_test_files,mother,3,26,28,,8,8,-13,27,24,2+ ($n_2$=79),79,Combined signal m&b,408489.0
0,Position_3,2,G1,1,35,254138.0,406167.0,MIA_KC_test_files,mother,1,42,14,,22,-21,-42,25,-63,1st ($n_1$=38),15,Combined signal m&b,254138.0
0,Position_3,1,S,4,86,293121.0,231723.0,MIA_KC_test_files,mother,5,31,61,,26,26,-5,32,78,2+ ($n_2$=79),55,Combined signal m&b,524844.0
0,Position_3,1,S,3,36,409301.0,3938.0,MIA_KC_test_files,mother,3,26,28,,9,9,-13,27,27,2+ ($n_2$=79),79,Combined signal m&b,413239.0
0,Position_3,1,S,3,37,431713.0,3152.999999999999,MIA_KC_test_files,mother,3,26,28,,10,10,-13,27,30,2+ ($n_2$=79),79,Combined signal m&b,434866.0
0,Position_3,2,G1,1,37,240271.0,431713.0,MIA_KC_test_files,mother,1,42,14,,24,-19,-42,25,-57,1st ($n_1$=38),18,Combined signal m&b,240271.0
0,Position_3,1,S,3,38,435211.0,5541.0,MIA_KC_test_files,mother,3,26,28,,11,11,-13,27,33,2+ ($n_2$=79),79,Combined signal m&b,440752.0
0,Position_3,2,G1,1,38,238540.00000000003,435211.0,MIA_KC_test_files,mother,1,42,14,,25,-18,-42,25,-54,1st ($n_1$=38),21,Combined signal m&b,238540.00000000003
0,Position_3,1,S,3,39,437527.0,6834.999999999999,MIA_KC_test_files,mother,3,26,28,,12,12,-13,27,36,2+ ($n_2$=79),79,Combined signal m&b,444362.0
0,Position_3,2,G1,1,39,240475.0,437527.0,MIA_KC_test_files,mother,1,42,14,,26,-17,-42,25,-51,1st ($n_1$=38),23,Combined signal m&b,240475.0
0,Position_3,1,S,3,40,453675.0,6153.0,MIA_KC_test_files,mother,3,26,28,,13,13,-13,27,39,2+ ($n_2$=79),79,Combined signal m&b,459828.0
0,Position_3,2,G1,1,36,247115.0,409301.0,MIA_KC_test_files,mother,1,42,14,,23,-20,-42,25,-60,1st ($n_1$=38),16,Combined signal m&b,247115.0
0,Position_3,2,G1,2,86,262175.0,254231.0,MIA_KC_test_files,mother,4,7,82,,5,-3,-7,30,-9,2+ ($n_2$=79),76,Combined signal m&b,262175.0
0,Position_3,4,G1,1,86,254231.0,262175.0,MIA_KC_test_files,mother,2,19,82,,5,-15,-19,43,-45,1st ($n_1$=38),26,Combined signal m&b,254231.0
0,Position_3,1,S,4,87,279274.0,244359.0,MIA_KC_test_files,mother,5,31,61,,27,27,-5,32,81,2+ ($n_2$=79),45,Combined signal m&b,523633.0
0,Position_3,5,G1,1,112,240976.0,314267.0,MIA_KC_test_files,mother,1,21,93,,20,-2,-21,61,-6,1st ($n_1$=38),38,Combined signal m&b,240976.0
0,Position_3,1,S,5,113,322986.99999999994,3680.0,MIA_KC_test_files,mother,8,29,109,,5,5,-15,30,15,2+ ($n_2$=79),79,Combined signal m&b,326666.99999999994
0,Position_3,2,S,2,113,265847.0,232582.0,MIA_KC_test_files,mother,6,29,90,,24,24,-7,30,72,2+ ($n_2$=79),65,Combined signal m&b,498429.0
